ticker,strategy_code,template_code,template_label,entry_rule,exit_mode,target_pct,stop_pct,holding_days,state_size,state_signature,feature_keys,m_trades,m_win_pct,m_avg_return_pct,m_profit_factor,m_take_profit,m_stop_loss,m1_trades,m1_win_pct,m1_avg_return_pct,m2_trades,m2_win_pct,m2_avg_return_pct,m3_trades,m3_win_pct,m3_avg_return_pct,v_trades,v_win_pct,v_avg_return_pct,v_profit_factor,o_trades,o_win_pct,o_avg_return_pct,o_profit_factor,wilson_ci95_lower_pct,binomial_p_mining,binomial_p_val,bootstrap_avg_return_lower_pct,bootstrap_avg_return_upper_pct,walk_forward_status,fdr_q_value,final_score,first_trade_date,last_trade_date
MBRF3,r10_swing_MBRF3_close_tp10_0_sl5_0_cap15__3f__month_of_year=q4__sma20_vs_sma50=far_dn__sma50_slope_20d=far_dn,close_tp10_0_sl5_0_cap15,close -> alvo 10% / stop 5% em ate 15 pregoes,close,target_stop_swing,10.0000,5.0000,15,3,Mes do ano (trimestre): quarto trimestre; MM20 vs MM50: muito abaixo; Inclinacao da MM50 em 20D: muito abaixo,"month_of_year,sma20_vs_sma50,sma50_slope_20d",44,90.9091,8.6364,20.0000,40,4,20,90.0000,8.5000,24,91.6667,8.7500,0,0.0000,0.0000,26,92.3077,8.8462,24.0000,0,0.0000,0.0000,0.0000,78.8405,2.86883e-08,8.00207e-06,7.2727,9.6591,PASSOU 2/2 (90%/91%/—),4.15874e-07,768.8751,2018-10-01,2025-11-12
MBRF3,r10_swing_MBRF3_close_tp10_0_sl5_0_cap20__3f__month_of_year=q4__sma20_vs_sma50=far_dn__sma50_slope_20d=far_dn,close_tp10_0_sl5_0_cap20,close -> alvo 10% / stop 5% em ate 20 pregoes,close,target_stop_swing,10.0000,5.0000,20,3,Mes do ano (trimestre): quarto trimestre; MM20 vs MM50: muito abaixo; Inclinacao da MM50 em 20D: muito abaixo,"month_of_year,sma20_vs_sma50,sma50_slope_20d",44,90.9091,8.6364,20.0000,40,4,20,90.0000,8.5000,24,91.6667,8.7500,0,0.0000,0.0000,26,92.3077,8.8462,24.0000,0,0.0000,0.0000,0.0000,78.8405,2.86883e-08,8.00207e-06,7.2727,9.6591,PASSOU 2/2 (90%/91%/—),4.15874e-07,768.8751,2018-10-01,2025-11-12
CXSE3,r10_swing_CXSE3_open_tp4_0_sl4_0_cap20__3f__close_vs_ema21=near__month_of_year=q4__rebound_5d=near_low,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA21: perto do equilibrio; Mes do ano (trimestre): quarto trimestre; Distancia desde minima 5D: perto da minima,"close_vs_ema21,month_of_year,rebound_5d",52,100.0000,4.0000,INF,52,0,0,0.0000,0.0000,4,100.0000,4.0000,48,100.0000,4.0000,22,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,93.1205,2.79554e-13,1.36482e-06,4.0000,4.0000,PASSOU 2/2 (—/100%/100%),1.00445e-10,767.0390,2022-10-13,2025-12-19
AXIA6,r10_swing_AXIA6_close_tp8_0_sl4_0_cap20__3f__close_vs_sma200=near__close_vs_sma50=up_1_5__rsi_14=neutral_high,close_tp8_0_sl4_0_cap20,close -> alvo 8% / stop 4% em ate 20 pregoes,close,target_stop_swing,8.0000,4.0000,20,3,Fechamento vs MM200: perto do equilibrio; Fechamento vs MM50: acima leve; RSI 14 periodos: RSI neutro alto,"close_vs_sma200,close_vs_sma50,rsi_14",30,86.6667,7.7000,INF,26,0,8,100.0000,8.0000,2,100.0000,8.0000,20,80.0000,7.5500,22,100.0000,8.0000,INF,0,0.0000,0.0000,0.0000,70.3183,2.9532e-05,1.36482e-06,7.3725,7.9455,PASSOU 2/2 (100%/—/80%),7.25605e-05,765.6124,2019-12-23,2025-02-12
AXIA6,r10_swing_AXIA6_close_tp8_0_sl5_0_cap20__3f__close_vs_sma200=near__close_vs_sma50=up_1_5__rsi_14=neutral_high,close_tp8_0_sl5_0_cap20,close -> alvo 8% / stop 5% em ate 20 pregoes,close,target_stop_swing,8.0000,5.0000,20,3,Fechamento vs MM200: perto do equilibrio; Fechamento vs MM50: acima leve; RSI 14 periodos: RSI neutro alto,"close_vs_sma200,close_vs_sma50,rsi_14",30,86.6667,7.7000,INF,26,0,8,100.0000,8.0000,2,100.0000,8.0000,20,80.0000,7.5500,22,100.0000,8.0000,INF,0,0.0000,0.0000,0.0000,70.3183,2.9532e-05,1.36482e-06,7.3725,7.9455,PASSOU 2/2 (100%/—/80%),7.25605e-05,765.6124,2019-12-23,2025-02-12
ITSA4,r10_swing_ITSA4_close_tp4_0_sl4_0_cap20__3f__close_vs_sma200=near__rsi_14=neutral_high__volume_spike_1d=very_low,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: perto do equilibrio; RSI 14 periodos: RSI neutro alto; Spike de volume vs maximo 5D: muito baixo,"close_vs_sma200,rsi_14,volume_spike_1d",46,100.0000,4.0000,INF,46,0,6,100.0000,4.0000,26,100.0000,4.0000,14,100.0000,4.0000,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,92.2924,5.9468e-12,3.87556e-06,4.0000,4.0000,PASSOU 3/3 (100%/100%/100%),9.19565e-10,764.0998,2018-10-02,2025-03-10
PSSA3,r10_swing_PSSA3_open_tp6_0_sl4_0_cap20__3f__close_vs_ema200=near__day_of_month_bucket=second_half__drawdown_20d=dd_6_10,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs EMA200: perto do equilibrio; Dia do mes (bucket): segunda metade; Queda desde maxima 20D: 6% a 10% abaixo da maxima,"close_vs_ema200,day_of_month_bucket,drawdown_20d",40,95.0000,5.5000,28.5000,38,2,16,87.5000,4.7500,2,100.0000,6.0000,22,100.0000,6.0000,20,100.0000,6.0000,INF,10,100.0000,6.0000,INF,83.4958,6.29232e-09,3.87556e-06,4.7500,6.0000,PASSOU 2/2 (87%/—/100%),1.44854e-07,763.7100,2019-05-24,2026-03-18
ITSA4,r10_swing_ITSA4_close_tp4_0_sl4_0_cap20__3f__close_vs_sma200=near__drawdown_20d=dd_1_3__rsi_14=neutral_high,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: perto do equilibrio; Queda desde maxima 20D: 1% a 3% abaixo da maxima; RSI 14 periodos: RSI neutro alto,"close_vs_sma200,drawdown_20d,rsi_14",46,100.0000,4.0000,INF,46,0,2,100.0000,4.0000,32,100.0000,4.0000,12,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,92.2924,5.9468e-12,3.1686e-05,4.0000,4.0000,PASSOU 2/2 (—/100%/100%),9.19565e-10,763.0433,2020-11-06,2025-02-21
CXSE3,r10_swing_CXSE3_close_tp4_0_sl4_0_cap20__3f__day_of_month_bucket=first_half__sma20_vs_sma50=near__volume_ratio_5v20=normal,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Dia do mes (bucket): primeira metade; MM20 vs MM50: perto do equilibrio; Volume 5D vs 20D: normal,"day_of_month_bucket,sma20_vs_sma50,volume_ratio_5v20",44,100.0000,4.0000,INF,44,0,0,0.0000,0.0000,4,100.0000,4.0000,40,100.0000,4.0000,16,100.0000,4.0000,INF,4,0.0000,1.3518,INF,91.9702,1.65062e-11,3.1686e-05,4.0000,4.0000,PASSOU 2/2 (—/100%/100%),1.96833e-09,762.0767,2022-04-14,2026-05-15
PSSA3,r10_swing_PSSA3_close_tp4_0_sl4_0_cap15__3f__close_vs_ema200=near__day_of_month_bucket=second_half__drawdown_20d=dd_6_10,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs EMA200: perto do equilibrio; Dia do mes (bucket): segunda metade; Queda desde maxima 20D: 6% a 10% abaixo da maxima,"close_vs_ema200,day_of_month_bucket,drawdown_20d",40,100.0000,4.0000,INF,40,0,18,100.0000,4.0000,2,100.0000,4.0000,20,100.0000,4.0000,20,100.0000,4.0000,INF,8,100.0000,4.0000,INF,91.2375,1.27544e-10,3.87556e-06,4.0000,4.0000,PASSOU 2/2 (100%/—/100%),8.84985e-09,760.9351,2019-05-23,2026-03-17
GGBR4,r10_swing_GGBR4_close_tp4_0_sl4_0_cap15__3f__month_of_year=q4__sma50_slope_20d=up_5_10__volume_ratio_20d=very_low,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Mes do ano (trimestre): quarto trimestre; Inclinacao da MM50 em 20D: acima forte; Volume vs media 20D: muito baixo,"month_of_year,sma50_slope_20d,volume_ratio_20d",40,100.0000,4.0000,INF,40,0,22,100.0000,4.0000,18,100.0000,4.0000,0,0.0000,0.0000,18,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,91.2375,1.27544e-10,1.10526e-05,4.0000,4.0000,PASSOU 2/2 (100%/100%/—),8.84985e-09,760.4347,2019-11-19,2025-12-30
GGBR4,r10_swing_GGBR4_close_tp4_0_sl4_0_cap20__3f__month_of_year=q4__sma50_slope_20d=up_5_10__volume_ratio_20d=very_low,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; Inclinacao da MM50 em 20D: acima forte; Volume vs media 20D: muito baixo,"month_of_year,sma50_slope_20d,volume_ratio_20d",40,100.0000,4.0000,INF,40,0,22,100.0000,4.0000,18,100.0000,4.0000,0,0.0000,0.0000,18,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,91.2375,1.27544e-10,1.10526e-05,4.0000,4.0000,PASSOU 2/2 (100%/100%/—),8.84985e-09,760.4347,2019-11-19,2025-12-30
ITSA4,r10_swing_ITSA4_close_tp4_0_sl4_0_cap20__3f__close_vs_sma200=near__compression_3v20=normal__rsi_14=neutral_high,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: perto do equilibrio; Compressao 3D vs 20D: normal; RSI 14 periodos: RSI neutro alto,"close_vs_sma200,compression_3v20,rsi_14",36,100.0000,4.0000,INF,36,0,4,100.0000,4.0000,24,100.0000,4.0000,8,100.0000,4.0000,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,90.3578,9.90122e-10,3.87556e-06,4.0000,4.0000,PASSOU 3/3 (100%/100%/100%),3.71103e-08,758.2960,2020-11-05,2025-03-13
GGBR4,r10_swing_GGBR4_close_tp4_0_sl4_0_cap15__3f__month_of_year=q4__positive_days_5d=soft_weak__sma50_slope_20d=up_5_10,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Mes do ano (trimestre): quarto trimestre; Dias positivos nos ultimos 5 pregoes: 2 dias positivos em 5D; Inclinacao da MM50 em 20D: acima forte,"month_of_year,positive_days_5d,sma50_slope_20d",36,100.0000,4.0000,INF,36,0,20,100.0000,4.0000,16,100.0000,4.0000,0,0.0000,0.0000,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,90.3578,9.90122e-10,3.87556e-06,4.0000,4.0000,PASSOU 2/2 (100%/100%/—),3.71103e-08,758.2960,2019-12-03,2025-12-30
GGBR4,r10_swing_GGBR4_close_tp4_0_sl4_0_cap20__3f__month_of_year=q4__positive_days_5d=soft_weak__sma50_slope_20d=up_5_10,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; Dias positivos nos ultimos 5 pregoes: 2 dias positivos em 5D; Inclinacao da MM50 em 20D: acima forte,"month_of_year,positive_days_5d,sma50_slope_20d",36,100.0000,4.0000,INF,36,0,20,100.0000,4.0000,16,100.0000,4.0000,0,0.0000,0.0000,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,90.3578,9.90122e-10,3.87556e-06,4.0000,4.0000,PASSOU 2/2 (100%/100%/—),3.71103e-08,758.2960,2019-12-03,2025-12-30
GGBR4,r10_swing_GGBR4_close_tp6_0_sl4_0_cap20__3f__month_of_year=q4__positive_days_5d=soft_weak__sma50_slope_20d=up_5_10,close_tp6_0_sl4_0_cap20,close -> alvo 6% / stop 4% em ate 20 pregoes,close,target_stop_swing,6.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; Dias positivos nos ultimos 5 pregoes: 2 dias positivos em 5D; Inclinacao da MM50 em 20D: acima forte,"month_of_year,positive_days_5d,sma50_slope_20d",36,94.4444,5.4444,25.5000,34,2,20,90.0000,5.0000,16,100.0000,6.0000,0,0.0000,0.0000,20,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,81.8550,4.83165e-08,3.87556e-06,4.6111,6.0000,PASSOU 2/2 (90%/100%/—),5.84958e-07,757.6764,2019-12-03,2025-12-30
GOAU4,r10_swing_GOAU4_open_tp6_0_sl4_0_cap20__3f__close_vs_sma200=far_dn__drawdown_10d=dd_3_6__prev_ret_1d=flat,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: muito abaixo; Queda desde maxima 10D: 3% a 6% abaixo da maxima; Retorno acumulado 1D: neutro,"close_vs_sma200,drawdown_10d,prev_ret_1d",36,94.4444,5.4444,25.5000,34,2,22,90.9091,5.0909,6,100.0000,6.0000,8,100.0000,6.0000,20,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,81.8550,4.83165e-08,3.87556e-06,4.6111,6.0000,PASSOU 3/3 (90%/100%/100%),5.84958e-07,757.6764,2019-05-27,2025-05-26
MBRF3,r10_swing_MBRF3_close_tp4_0_sl4_0_cap10__3f__month_of_year=q4__rebound_10d=reb_15p__sma5_vs_sma20=up_5_10,close_tp4_0_sl4_0_cap10,close -> alvo 4% / stop 4% em ate 10 pregoes,close,target_stop_swing,4.0000,4.0000,10,3,Mes do ano (trimestre): quarto trimestre; Distancia desde minima 10D: 15%+ acima da minima; MM5 vs MM20: acima forte,"month_of_year,rebound_10d,sma5_vs_sma20",36,100.0000,4.0000,INF,36,0,12,100.0000,4.0000,2,100.0000,4.0000,22,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,90.3578,9.90122e-10,3.1686e-05,4.0000,4.0000,PASSOU 2/2 (100%/—/100%),3.71103e-08,757.2395,2018-10-16,2025-11-11
MBRF3,r10_swing_MBRF3_close_tp4_0_sl4_0_cap15__3f__month_of_year=q4__rebound_10d=reb_15p__sma5_vs_sma20=up_5_10,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Mes do ano (trimestre): quarto trimestre; Distancia desde minima 10D: 15%+ acima da minima; MM5 vs MM20: acima forte,"month_of_year,rebound_10d,sma5_vs_sma20",36,100.0000,4.0000,INF,36,0,12,100.0000,4.0000,2,100.0000,4.0000,22,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,90.3578,9.90122e-10,3.1686e-05,4.0000,4.0000,PASSOU 2/2 (100%/—/100%),3.71103e-08,757.2395,2018-10-16,2025-11-11
MBRF3,r10_swing_MBRF3_close_tp4_0_sl4_0_cap20__3f__month_of_year=q4__rebound_10d=reb_15p__sma5_vs_sma20=up_5_10,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; Distancia desde minima 10D: 15%+ acima da minima; MM5 vs MM20: acima forte,"month_of_year,rebound_10d,sma5_vs_sma20",36,100.0000,4.0000,INF,36,0,12,100.0000,4.0000,2,100.0000,4.0000,22,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,90.3578,9.90122e-10,3.1686e-05,4.0000,4.0000,PASSOU 2/2 (100%/—/100%),3.71103e-08,757.2395,2018-10-16,2025-11-11
PSSA3,r10_swing_PSSA3_close_tp4_0_sl4_0_cap15__3f__close_vs_ema200=up_1_5__days_to_options_expiry=far__rsi_14=neutral_high,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs EMA200: acima leve; Dias ate vencimento de opcoes B3: vencimento distante; RSI 14 periodos: RSI neutro alto,"close_vs_ema200,days_to_options_expiry,rsi_14",76,97.3684,3.7895,37.0000,74,2,44,100.0000,4.0000,18,88.8889,3.1111,14,100.0000,4.0000,26,100.0000,4.0000,INF,10,60.0000,0.8000,1.5000,90.9032,0,1.71006e-07,3.4737,4.0000,PASSOU 3/3 (100%/88%/100%),0,756.9784,2019-05-31,2026-03-25
PSSA3,r10_swing_PSSA3_close_tp4_0_sl4_0_cap20__3f__close_vs_ema200=up_1_5__days_to_options_expiry=far__rsi_14=neutral_high,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA200: acima leve; Dias ate vencimento de opcoes B3: vencimento distante; RSI 14 periodos: RSI neutro alto,"close_vs_ema200,days_to_options_expiry,rsi_14",76,97.3684,3.7895,37.0000,74,2,44,100.0000,4.0000,18,88.8889,3.1111,14,100.0000,4.0000,26,100.0000,4.0000,INF,10,60.0000,0.8000,1.5000,90.9032,0,1.71006e-07,3.4737,4.0000,PASSOU 3/3 (100%/88%/100%),0,756.9784,2019-05-31,2026-03-25
BBAS3,r10_swing_BBAS3_close_tp4_0_sl4_0_cap15__3f__close_vs_sma200=up_5_10__month_of_year=q1__prev_ret_20d=shock_up,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs MM200: acima forte; Mes do ano (trimestre): primeiro trimestre; Retorno acumulado 20D: choque de alta,"close_vs_sma200,month_of_year,prev_ret_20d",32,100.0000,4.0000,INF,32,0,0,0.0000,0.0000,26,100.0000,4.0000,6,100.0000,4.0000,28,100.0000,4.0000,INF,8,100.0000,4.0000,INF,89.2817,7.73015e-09,6.07833e-08,4.0000,4.0000,PASSOU 2/2 (—/100%/100%),1.57101e-07,756.6816,2022-01-25,2026-02-06
