book,code,label,trade_direction,entry_rule,take_profit_pct,stop_loss_pct,time_cap_days,state_size,state_signature,feature_keys,tickers_with_matches,total_occurrences,success_rate_pct,profitable_trade_rate_pct,take_profit_rate_pct,average_trade_return_pct,net_trade_return_pct,profit_factor
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__sma50_slope_10d=near__drawdown_10d=dd_1_3__positive_days_5d=soft_strong,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Inclinacao da MM50 em 10D: perto do equilibrio; Queda desde maxima 10D: 1% a 3% abaixo da maxima; Dias positivos nos ultimos 5 pregoes: 3 dias positivos em 5D",long,open,1.0,2.0,1,3,Inclinacao da MM50 em 10D: perto do equilibrio; Queda desde maxima 10D: 1% a 3% abaixo da maxima; Dias positivos nos ultimos 5 pregoes: 3 dias positivos em 5D,"sma50_slope_10d,drawdown_10d,positive_days_5d",1,16,93.7500,93.7500,93.7500,0.8125,13.0000,7.5000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__close_vs_sma50=up_1_5__sma50_slope_10d=near__drawdown_10d=near_high,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Fechamento vs MM50: acima leve; Inclinacao da MM50 em 10D: perto do equilibrio; Queda desde maxima 10D: perto da maxima",long,open,1.0,2.0,1,3,Fechamento vs MM50: acima leve; Inclinacao da MM50 em 10D: perto do equilibrio; Queda desde maxima 10D: perto da maxima,"close_vs_sma50,sma50_slope_10d,drawdown_10d",1,15,100.0000,100.0000,93.3333,0.9434,14.1504,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__prev_ret_3d=flat__range_position_10d=near_high,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; Retorno acumulado 3D: neutro; Posicao no range 10D: fechou perto da maxima",long,open,1.0,2.0,1,3,Gap da abertura: neutro; Retorno acumulado 3D: neutro; Posicao no range 10D: fechou perto da maxima,"gap_pct,prev_ret_3d,range_position_10d",1,15,93.3333,93.3333,93.3333,0.8000,12.0000,7.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__sma50_slope_10d=near__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; Inclinacao da MM50 em 10D: perto do equilibrio; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap da abertura: neutro; Inclinacao da MM50 em 10D: perto do equilibrio; Dia da semana: terca-feira,"gap_pct,sma50_slope_10d,day_of_week",1,15,93.3333,93.3333,93.3333,0.8000,12.0000,7.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_vs_range20=rel_near__sma50_slope_10d=near__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap vs range medio 20D: perto do normal; Inclinacao da MM50 em 10D: perto do equilibrio; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap vs range medio 20D: perto do normal; Inclinacao da MM50 em 10D: perto do equilibrio; Dia da semana: terca-feira,"gap_vs_range20,sma50_slope_10d,day_of_week",1,15,93.3333,93.3333,93.3333,0.8000,12.0000,7.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_vs_range20=rel_near__volume_ratio_20d=very_low__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap vs range medio 20D: perto do normal; Volume vs media 20D: muito baixo; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap vs range medio 20D: perto do normal; Volume vs media 20D: muito baixo; Dia da semana: terca-feira,"gap_vs_range20,volume_ratio_20d,day_of_week",1,15,93.3333,93.3333,93.3333,0.8000,12.0000,7.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_10d=dn_3_5__sma5_vs_sma20=dn_1_5__drawdown_10d=dd_3_6,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 10D: queda de 3% a 5%; MM5 vs MM20: abaixo leve; Queda desde maxima 10D: 3% a 6% abaixo da maxima",long,open,1.0,2.0,1,3,Retorno acumulado 10D: queda de 3% a 5%; MM5 vs MM20: abaixo leve; Queda desde maxima 10D: 3% a 6% abaixo da maxima,"prev_ret_10d,sma5_vs_sma20,drawdown_10d",1,15,93.3333,93.3333,93.3333,0.9294,13.9412,238.0952
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_1d=flat__compression_3v20=low__atr_return_1d=rel_soft_up,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 1D: neutro; Compressao 3D vs 20D: baixo; Retorno 1D normalizado por ATR: levemente acima",long,open,1.0,2.0,1,3,Retorno acumulado 1D: neutro; Compressao 3D vs 20D: baixo; Retorno 1D normalizado por ATR: levemente acima,"prev_ret_1d,compression_3v20,atr_return_1d",1,15,93.3333,93.3333,93.3333,0.8000,12.0000,7.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_1d=flat__drawdown_5d=dd_1_3__streak_direction=up_1,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 1D: neutro; Queda desde maxima 5D: 1% a 3% abaixo da maxima; Sequencia de altas/quedas: alta no ultimo pregao",long,open,1.0,2.0,1,3,Retorno acumulado 1D: neutro; Queda desde maxima 5D: 1% a 3% abaixo da maxima; Sequencia de altas/quedas: alta no ultimo pregao,"prev_ret_1d,drawdown_5d,streak_direction",1,15,93.3333,93.3333,93.3333,0.8717,13.0755,15.1433
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_2d=flat__sma20_slope_5d=near__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 2D: neutro; Inclinacao da MM20 em 5D: perto do equilibrio; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Retorno acumulado 2D: neutro; Inclinacao da MM20 em 5D: perto do equilibrio; Dia da semana: terca-feira,"prev_ret_2d,sma20_slope_5d,day_of_week",1,15,93.3333,93.3333,93.3333,0.8000,12.0000,7.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__sma20_vs_sma50=dn_1_5__sma50_slope_10d=near__range_position_20d=upper_band,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | MM20 vs MM50: abaixo leve; Inclinacao da MM50 em 10D: perto do equilibrio; Posicao no range 20D: fechou na metade superior",long,open,1.0,2.0,1,3,MM20 vs MM50: abaixo leve; Inclinacao da MM50 em 10D: perto do equilibrio; Posicao no range 20D: fechou na metade superior,"sma20_vs_sma50,sma50_slope_10d,range_position_20d",1,15,93.3333,93.3333,93.3333,0.8000,12.0000,7.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__2f__range_position_5d=upper_band__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Posicao no range 5D: fechou na metade superior; Dia da semana: terca-feira",long,open,1.0,2.0,1,2,Posicao no range 5D: fechou na metade superior; Dia da semana: terca-feira,"range_position_5d,day_of_week",1,14,92.8571,92.8571,92.8571,0.7857,11.0000,6.5000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__bb_position_20=upper_band__close_vs_ema9=near__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Posicao nas Bandas de Bollinger 20D: fechou na metade superior; Fechamento vs EMA9: perto do equilibrio; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Posicao nas Bandas de Bollinger 20D: fechou na metade superior; Fechamento vs EMA9: perto do equilibrio; Dia da semana: terca-feira,"bb_position_20,close_vs_ema9,day_of_week",1,14,92.8571,92.8571,92.8571,0.8299,11.6190,9.4135
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__day_of_week=tue__atr_return_1d=rel_near,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; Dia da semana: terca-feira; Retorno 1D normalizado por ATR: perto do normal",long,open,1.0,2.0,1,3,Gap da abertura: neutro; Dia da semana: terca-feira; Retorno 1D normalizado por ATR: perto do normal,"gap_pct,day_of_week,atr_return_1d",1,14,92.8571,92.8571,92.8571,0.7857,11.0000,6.5000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__drawdown_10d=dd_1_3__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; Queda desde maxima 10D: 1% a 3% abaixo da maxima; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap da abertura: neutro; Queda desde maxima 10D: 1% a 3% abaixo da maxima; Dia da semana: terca-feira,"gap_pct,drawdown_10d,day_of_week",1,14,92.8571,92.8571,92.8571,0.9168,12.8345,78.5498
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_vs_atr14=rel_near__range_position_5d=middle__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap vs ATR14: perto do normal; Posicao no range 5D: fechou no meio; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap vs ATR14: perto do normal; Posicao no range 5D: fechou no meio; Dia da semana: terca-feira,"gap_vs_atr14,range_position_5d,day_of_week",1,14,92.8571,92.8571,92.8571,0.9021,12.6299,35.1256
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__sma20_slope_5d=near__volume_ratio_20d=low__drawdown_5d=near_high,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Inclinacao da MM20 em 5D: perto do equilibrio; Volume vs media 20D: baixo; Queda desde maxima 5D: perto da maxima",long,open,1.0,2.0,1,3,Inclinacao da MM20 em 5D: perto do equilibrio; Volume vs media 20D: baixo; Queda desde maxima 5D: perto da maxima,"sma20_slope_5d,volume_ratio_20d,drawdown_5d",1,14,100.0000,100.0000,92.8571,0.9527,13.3384,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__2f__gap_vs_range20=rel_soft_dn__close_vs_ema9=up_1_5,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap vs range medio 20D: levemente abaixo; Fechamento vs EMA9: acima leve",long,open,1.0,2.0,1,2,Gap vs range medio 20D: levemente abaixo; Fechamento vs EMA9: acima leve,"gap_vs_range20,close_vs_ema9",1,13,92.3077,92.3077,92.3077,0.7692,10.0000,6.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__bb_position_20=near_high__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; Posicao nas Bandas de Bollinger 20D: fechou perto da maxima; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap da abertura: neutro; Posicao nas Bandas de Bollinger 20D: fechou perto da maxima; Dia da semana: terca-feira,"gap_pct,bb_position_20,day_of_week",1,13,92.3077,92.3077,92.3077,0.8204,10.6650,8.9888
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__range_position_10d=middle__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; Posicao no range 10D: fechou no meio; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap da abertura: neutro; Posicao no range 10D: fechou no meio; Dia da semana: terca-feira,"gap_pct,range_position_10d,day_of_week",1,13,100.0000,100.0000,92.3077,0.9588,12.4646,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_vs_range20=rel_near__close_vs_sma20=up_1_5__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap vs range medio 20D: perto do normal; Fechamento vs MM20: acima leve; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap vs range medio 20D: perto do normal; Fechamento vs MM20: acima leve; Dia da semana: terca-feira,"gap_vs_range20,close_vs_sma20,day_of_week",1,13,92.3077,92.3077,92.3077,0.7692,10.0000,6.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_1d=up_1_3__sma20_vs_sma50=dn_5_10__range_position_20d=lower_band,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 1D: alta de 1% a 3%; MM20 vs MM50: abaixo forte; Posicao no range 20D: fechou na metade inferior",long,open,1.0,2.0,1,3,Retorno acumulado 1D: alta de 1% a 3%; MM20 vs MM50: abaixo forte; Posicao no range 20D: fechou na metade inferior,"prev_ret_1d,sma20_vs_sma50,range_position_20d",1,13,92.3077,92.3077,92.3077,0.7692,10.0000,6.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_2d=flat__close_vs_ema9=near__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 2D: neutro; Fechamento vs EMA9: perto do equilibrio; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Retorno acumulado 2D: neutro; Fechamento vs EMA9: perto do equilibrio; Dia da semana: terca-feira,"prev_ret_2d,close_vs_ema9,day_of_week",1,13,92.3077,92.3077,92.3077,0.7692,10.0000,6.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_2d=flat__sma50_slope_10d=near__compression_3v20=low,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 2D: neutro; Inclinacao da MM50 em 10D: perto do equilibrio; Compressao 3D vs 20D: baixo",long,open,1.0,2.0,1,3,Retorno acumulado 2D: neutro; Inclinacao da MM50 em 10D: perto do equilibrio; Compressao 3D vs 20D: baixo,"prev_ret_2d,sma50_slope_10d,compression_3v20",1,13,100.0000,100.0000,100.0000,1.0000,13.0000,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_3d=up_1_3__sma50_slope_10d=near__range_position_5d=upper_band,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 3D: alta de 1% a 3%; Inclinacao da MM50 em 10D: perto do equilibrio; Posicao no range 5D: fechou na metade superior",long,open,1.0,2.0,1,3,Retorno acumulado 3D: alta de 1% a 3%; Inclinacao da MM50 em 10D: perto do equilibrio; Posicao no range 5D: fechou na metade superior,"prev_ret_3d,sma50_slope_10d,range_position_5d",1,13,92.3077,92.3077,92.3077,0.7692,10.0000,6.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__drawdown_5d=dd_1_3__streak_direction=up_1__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Queda desde maxima 5D: 1% a 3% abaixo da maxima; Sequencia de altas/quedas: alta no ultimo pregao; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Queda desde maxima 5D: 1% a 3% abaixo da maxima; Sequencia de altas/quedas: alta no ultimo pregao; Dia da semana: terca-feira,"drawdown_5d,streak_direction,day_of_week",1,12,100.0000,100.0000,91.6667,0.9222,11.0662,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__prev_ret_20d=shock_dn__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; Retorno acumulado 20D: choque de baixa; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap da abertura: neutro; Retorno acumulado 20D: choque de baixa; Dia da semana: terca-feira,"gap_pct,prev_ret_20d,day_of_week",1,12,91.6667,91.6667,91.6667,0.7500,9.0000,5.5000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__range_position_5d=upper_band__drawdown_5d=near_high,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; Posicao no range 5D: fechou na metade superior; Queda desde maxima 5D: perto da maxima",long,open,1.0,2.0,1,3,Gap da abertura: neutro; Posicao no range 5D: fechou na metade superior; Queda desde maxima 5D: perto da maxima,"gap_pct,range_position_5d,drawdown_5d",1,12,91.6667,91.6667,91.6667,0.8784,10.5413,23.9808
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__sma20_vs_sma50=up_1_5__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; MM20 vs MM50: acima leve; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap da abertura: neutro; MM20 vs MM50: acima leve; Dia da semana: terca-feira,"gap_pct,sma20_vs_sma50,day_of_week",1,12,91.6667,91.6667,91.6667,0.7500,9.0000,5.5000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_2d=flat__sma20_vs_sma50=dn_1_5__atr_return_1d=rel_near,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 2D: neutro; MM20 vs MM50: abaixo leve; Retorno 1D normalizado por ATR: perto do normal",long,open,1.0,2.0,1,3,Retorno acumulado 2D: neutro; MM20 vs MM50: abaixo leve; Retorno 1D normalizado por ATR: perto do normal,"prev_ret_2d,sma20_vs_sma50,atr_return_1d",1,12,91.6667,91.6667,91.6667,0.8097,9.7159,8.5663
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_3d=dn_1_3__close_vs_sma50=dn_1_5__sma5_vs_sma20=dn_1_5,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 3D: queda de 1% a 3%; Fechamento vs MM50: abaixo leve; MM5 vs MM20: abaixo leve",long,open,1.0,2.0,1,3,Retorno acumulado 3D: queda de 1% a 3%; Fechamento vs MM50: abaixo leve; MM5 vs MM20: abaixo leve,"prev_ret_3d,close_vs_sma50,sma5_vs_sma20",1,12,91.6667,91.6667,91.6667,0.8967,10.7599,45.8142
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__2f__intraday_return_prev=up_1_3__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno intraday do candle de referencia: alta de 1% a 3%; Dia da semana: terca-feira",long,open,1.0,2.0,1,2,Retorno intraday do candle de referencia: alta de 1% a 3%; Dia da semana: terca-feira,"intraday_return_prev,day_of_week",1,11,90.9091,90.9091,90.9091,0.7273,8.0000,5.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__gap_vs_range20=rel_soft_up__atr_return_1d=rel_near,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; Gap vs range medio 20D: levemente acima; Retorno 1D normalizado por ATR: perto do normal",long,open,1.0,2.0,1,3,Gap da abertura: neutro; Gap vs range medio 20D: levemente acima; Retorno 1D normalizado por ATR: perto do normal,"gap_pct,gap_vs_range20,atr_return_1d",1,11,90.9091,90.9091,90.9091,0.8900,9.7902,47.6644
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__positive_days_10d=strong__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; Dias positivos nos ultimos 10 pregoes: 6 a 7 dias positivos em 10D; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap da abertura: neutro; Dias positivos nos ultimos 10 pregoes: 6 a 7 dias positivos em 10D; Dia da semana: terca-feira,"gap_pct,positive_days_10d,day_of_week",1,11,90.9091,90.9091,90.9091,0.7273,8.0000,5.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__sma5_vs_sma20=dn_1_5__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; MM5 vs MM20: abaixo leve; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap da abertura: neutro; MM5 vs MM20: abaixo leve; Dia da semana: terca-feira,"gap_pct,sma5_vs_sma20,day_of_week",1,11,90.9091,90.9091,90.9091,0.7273,8.0000,5.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_vs_range20=rel_soft_dn__sma5_vs_sma20=near__drawdown_5d=dd_1_3,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap vs range medio 20D: levemente abaixo; MM5 vs MM20: perto do equilibrio; Queda desde maxima 5D: 1% a 3% abaixo da maxima",long,open,1.0,2.0,1,3,Gap vs range medio 20D: levemente abaixo; MM5 vs MM20: perto do equilibrio; Queda desde maxima 5D: 1% a 3% abaixo da maxima,"gap_vs_range20,sma5_vs_sma20,drawdown_5d",1,11,90.9091,90.9091,90.9091,0.9091,10.0000,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_10d=up_5_8__sma20_vs_sma50=near__sma20_slope_5d=near,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 10D: alta de 5% a 8%; MM20 vs MM50: perto do equilibrio; Inclinacao da MM20 em 5D: perto do equilibrio",long,open,1.0,2.0,1,3,Retorno acumulado 10D: alta de 5% a 8%; MM20 vs MM50: perto do equilibrio; Inclinacao da MM20 em 5D: perto do equilibrio,"prev_ret_10d,sma20_vs_sma50,sma20_slope_5d",1,11,90.9091,90.9091,90.9091,0.7273,8.0000,5.0000
